ID;Name;Sex;Age;Height;Weight;Team;NOC;Games;Year;Season;City;Event;Medal
48;Abdelhak Aatakni;M;24.0;;64.0;Morocco;MAR;2012 Summer;2012;Summer;London;Boxing Men's Light-Welterweight;
105;Ilyas Abbadi;M;19.0;175.0;75.0;Algeria;ALG;2012 Summer;2012;Summer;London;Boxing Men's Welterweight;
105;Ilyas Abbadi;M;23.0;175.0;75.0;Algeria;ALG;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Middleweight;
217;Reskalla Mohamed Abdel Rehim;M;22.0;165.0;48.0;Egypt;EGY;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Flyweight;
218;Ahmed Ali Abdel Samad;M;27.0;195.0;95.0;Egypt;EGY;2000 Summer;2000;Summer;Sydney;Boxing Men's Super-Heavyweight;
228;Mahmoud Abdelaal;M;24.0;176.0;60.0;Egypt;EGY;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;
262;Yhyacinthe Mewoli Abdon;M;26.0;176.0;60.0;Cameroon;CMR;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;
272;Berik Abdrakhmanov;M;30.0;165.0;60.0;Kazakhstan;KAZ;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;
318;Ahmed Abdulkareem Ahmed;M;20.0;;;Iraq;IRQ;2012 Summer;2012;Summer;London;Boxing Men's Welterweight;
335;Abdulqdir Abdullayev;M;28.0;188.0;91.0;Azerbaijan;AZE;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Heavyweight;
337;Mukhammad Kadyr Abdullayev;M;26.0;169.0;63.0;Uzbekistan;UZB;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Welterweight;Gold
349;Waheed Abdulridha Waheed Karaawi;M;33.0;178.0;74.0;Iraq;IRQ;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Middleweight;
352;Sherzod Abdurahmonov;M;22.0;178.0;73.0;Uzbekistan;UZB;2004 Summer;2004;Summer;Athina;Boxing Men's Middleweight;
356;Adlan Aliyevich Abdurashidov;M;26.0;172.0;60.0;Russia;RUS;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;
361;Aybek Abdymomunov;M;18.0;162.0;54.0;Kyrgyzstan;KGZ;2004 Summer;2004;Summer;Athina;Boxing Men's Bantamweight;
431;Narek Abgaryan;M;24.0;166.0;52.0;Armenia;ARM;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Flyweight;
450;Ceyhun Abiyev;M;29.0;163.0;48.0;Azerbaijan;AZE;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;
565;Glauclio Serro Abreu;M;26.0;185.0;75.0;Brazil;BRA;2004 Summer;2004;Summer;Athina;Boxing Men's Middleweight;
602;Abudoureheman;M;22.0;182.0;75.0;China;CHN;2000 Summer;2000;Summer;Sydney;Boxing Men's Middleweight;
620;Kanat Kalizhanovich Abutalipov;M;25.0;168.0;56.0;Kazakhstan;KAZ;2008 Summer;2008;Summer;Beijing;Boxing Men's Bantamweight;
620;Kanat Kalizhanovich Abutalipov;M;29.0;168.0;56.0;Kazakhstan;KAZ;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;
723;Osmay Acosta Duarte;M;23.0;188.0;91.0;Cuba;CUB;2008 Summer;2008;Summer;Beijing;Boxing Men's Heavyweight;Bronze
743;Arslanbek Aylow;M;23.0;177.0;75.0;Turkmenistan;TKM;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Middleweight;
832;Nicola Virginia Adams;F;29.0;164.0;51.0;Great Britain;GBR;2012 Summer;2012;Summer;London;Boxing Women's Flyweight;Gold
832;Nicola Virginia Adams;F;33.0;164.0;51.0;Great Britain;GBR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Flyweight;Gold
858;Charles Adamu;M;23.0;170.0;81.0;Ghana;GHA;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Heavyweight;
959;Christian Donfack Adjoufack;M;28.0;175.0;80.0;Cameroon;CMR;2012 Summer;2012;Summer;London;Boxing Men's Light-Heavyweight;
1035;Erkin Adylbek uulu;M;25.0;190.0;80.0;Kyrgyzstan;KGZ;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Heavyweight;
1075;Abel Aferalign;M;20.0;169.0;54.0;Ethiopia;ETH;2004 Summer;2004;Summer;Athina;Boxing Men's Bantamweight;
1272;Yosvany Aguilera Zamora;M;25.0;163.0;54.0;Cuba;CUB;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;
1418;Sohail Ahmed;M;25.0;174.0;57.0;Pakistan;PAK;2004 Summer;2004;Summer;Athina;Boxing Men's Featherweight;
1517;Hamid Ait Bighrade;M;28.0;164.0;54.0;Morocco;MAR;2004 Summer;2004;Summer;Athina;Boxing Men's Bantamweight;
1520;Miloud Ait Hammi;M;26.0;178.0;69.0;Morocco;MAR;2004 Summer;2004;Summer;Athina;Boxing Men's Welterweight;
1548;Efe Ajagba;M;22.0;190.0;;Nigeria;NGR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Super-Heavyweight;
1555;Geard Ajetovi;M;19.0;170.0;67.0;Serbia and Montenegro;SCG;2000 Summer;2000;Summer;Sydney;Boxing Men's Welterweight;
1562;Olusegun Ajose;M;20.0;165.0;63.0;Nigeria;NGR;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Welterweight;
1577;Muideen Akanji;M;20.0;;75.0;Nigeria;NGR;2012 Summer;2012;Summer;London;Boxing Men's Middleweight;
1647;Murodzhon Kakharovich Akhmadaliyev;M;21.0;165.0;56.0;Uzbekistan;UZB;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Bantamweight;Bronze
1733;Merey Akshalov;M;20.0;179.0;60.0;Kazakhstan;KAZ;2008 Summer;2008;Summer;Beijing;Boxing Men's Lightweight;
1762;Naser Al Shami;M;22.0;187.0;81.0;Syria;SYR;2004 Summer;2004;Summer;Athina;Boxing Men's Heavyweight;Bronze
1991;Obada Al-Kasbeh;M;22.0;166.0;64.0;Jordan;JOR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Welterweight;
2326;Jegbefumere Albert;M;19.0;195.0;81.0;Nigeria;NGR;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Heavyweight;
2364;Igor Alborov;M;21.0;183.0;91.0;Uzbekistan;UZB;2004 Summer;2004;Summer;Athina;Boxing Men's Heavyweight;
2471;Aleksandar Emilov Aleksandrov;M;27.0;164.0;51.0;Bulgaria;BUL;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;
2500;Yana Ivanovna Alekseevna;F;28.0;169.0;60.0;Azerbaijan;AZE;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Lightweight;
2504;Aleksandr Vyacheslavovich Alekseyev;M;23.0;188.0;91.0;Russia;RUS;2004 Summer;2004;Summer;Athina;Boxing Men's Heavyweight;
2635;Robert Leodan Alfonso Acea;M;21.0;193.0;102.0;Cuba;CUB;2008 Summer;2008;Summer;Beijing;Boxing Men's Super-Heavyweight;
2668;Aziz Ali;M;27.0;173.0;81.0;Kenya;KEN;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;
2679;Haider Ali;M;20.0;170.0;57.0;Pakistan;PAK;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;
2692;Muhammad Ali;M;20.0;173.0;52.0;Great Britain;GBR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Flyweight;
2693;Najah Ali Salah;M;24.0;150.0;48.0;Iraq;IRQ;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;
2697;Sadam Ali;M;19.0;175.0;60.0;United States;USA;2008 Summer;2008;Summer;Beijing;Boxing Men's Lightweight;
2743;Zhanibek Alimkhanuly;M;23.0;182.0;75.0;Kazakhstan;KAZ;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Middleweight;
2794;Mohamed Allalou;M;26.0;174.0;63.0;Algeria;ALG;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Welterweight;Bronze
2865;Rock Allen;M;22.0;170.0;63.0;United States;USA;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Welterweight;
2913;Andrique Allisop;M;19.0;171.0;60.0;Seychelles;SEY;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;
2913;Andrique Allisop;M;23.0;171.0;60.0;Seychelles;SEY;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;
3030;Jonathan Alonso Flete;M;21.0;175.0;64.0;Spain;ESP;2012 Summer;2012;Summer;London;Boxing Men's Light-Welterweight;
3052;"Mikhail Surenovich ""Misha"" Aloyan";M;23.0;164.0;52.0;Russia;RUS;2012 Summer;2012;Summer;London;Boxing Men's Flyweight;Bronze
3052;"Mikhail Surenovich ""Misha"" Aloyan";M;27.0;164.0;52.0;Russia;RUS;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Flyweight;
3152;Elider lvarez Beitar;M;24.0;183.0;81.0;Colombia;COL;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;
3159;Isael lvarez Bicez;M;26.0;188.0;81.0;Cuba;CUB;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Heavyweight;
3174;Lzaro Jorge lvarez Estrada;M;21.0;173.0;60.0;Cuba;CUB;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;Bronze
3174;Lzaro Jorge lvarez Estrada;M;25.0;173.0;60.0;Cuba;CUB;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;Bronze
3240;Mohamed Aly Reda;M;29.0;190.0;91.0;Egypt;EGY;2004 Summer;2004;Summer;Athina;Boxing Men's Super-Heavyweight;Silver
3283;Mohamed Amanissi;M;27.0;;107.0;Morocco;MAR;2008 Summer;2008;Summer;Beijing;Boxing Men's Super-Heavyweight;
3351;Serge Ambomo;M;26.0;;;Cameroon;CMR;2012 Summer;2012;Summer;London;Boxing Men's Light-Welterweight;
3386;Paulus Natangwe Ambunda;M;24.0;150.0;51.0;Namibia;NAM;2004 Summer;2004;Summer;Athina;Boxing Men's Flyweight;
3513;Troy Amos-Ross;M;25.0;180.0;81.0;Canada;CAN;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Heavyweight;
3564;Hassan Amzile;M;28.0;183.0;64.0;France;FRA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Welterweight;
3850;Olanda Anderson;M;27.0;185.0;80.0;United States;USA;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Heavyweight;
4004;Elizabeth Adhiambo Andiego;F;25.0;172.0;;Kenya;KEN;2012 Summer;2012;Summer;London;Boxing Women's Middleweight;
4033;Demetrius Cesar Andrade;M;20.0;183.0;69.0;United States;USA;2008 Summer;2008;Summer;Beijing;Boxing Men's Welterweight;
4354;Alfredo Angulo Lpez;M;21.0;178.0;75.0;Mexico;MEX;2004 Summer;2004;Summer;Athina;Boxing Men's Middleweight;
4678;Aleksandr Viktorovich Apanasenok;M;23.0;192.0;93.0;Belarus;BLR;2004 Summer;2004;Summer;Athina;Boxing Men's Super-Heavyweight;
4779;Lorenzo Aragon Armenteros;M;30.0;163.0;69.0;Cuba;CUB;2004 Summer;2004;Summer;Athina;Boxing Men's Welterweight;Silver
4859;Adriana dos Santos Arajo;F;30.0;167.0;60.0;Brazil;BRA;2012 Summer;2012;Summer;London;Boxing Women's Lightweight;Bronze
4859;Adriana dos Santos Arajo;F;34.0;167.0;60.0;Brazil;BRA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Lightweight;
4941;Lus Martn Arcn Daz;M;24.0;179.0;64.0;Venezuela;VEN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Welterweight;
4947;Sailom Ard;M;22.0;172.0;57.0;Thailand;THA;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;
4947;Sailom Ard;M;26.0;172.0;57.0;Thailand;THA;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;
4947;Sailom Ard;M;30.0;172.0;57.0;Thailand;THA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Welterweight;
5023;Joahnys Oscar Argilagos Prez;M;19.0;152.0;49.0;Cuba;CUB;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Flyweight;Bronze
5055;Wellington Arias Romero;M;21.0;170.0;;Dominican Republic;DOM;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;
5074;Magomed Davudovich Aripgadzhiyev;M;22.0;185.0;81.0;Azerbaijan;AZE;2000 Summer;2000;Summer;Sydney;Boxing Men's Heavyweight;
5074;Magomed Davudovich Aripgadzhiyev;M;26.0;185.0;81.0;Belarus;BLR;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Heavyweight;Silver
5092;Mohamed Al-Arjaoui;M;21.0;185.0;91.0;Morocco;MAR;2008 Summer;2008;Summer;Beijing;Boxing Men's Heavyweight;
5092;Mohamed Al-Arjaoui;M;25.0;185.0;91.0;Morocco;MAR;2012 Summer;2012;Summer;London;Boxing Men's Super-Heavyweight;
5092;Mohamed Al-Arjaoui;M;29.0;185.0;91.0;Morocco;MAR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Super-Heavyweight;
5320;McJoe Arroyo Acevedo;M;22.0;163.0;54.0;Puerto Rico;PUR;2008 Summer;2008;Summer;Beijing;Boxing Men's Bantamweight;
5321;McWilliams Arroyo Acevedo;M;22.0;163.0;51.0;Puerto Rico;PUR;2008 Summer;2008;Summer;Beijing;Boxing Men's Flyweight;
5355;Bakhtiyar Garifulayevich Artayev;M;21.0;183.0;75.0;Kazakhstan;KAZ;2004 Summer;2004;Summer;Athina;Boxing Men's Welterweight;Gold
5355;Bakhtiyar Garifulayevich Artayev;M;25.0;183.0;75.0;Kazakhstan;KAZ;2008 Summer;2008;Summer;Beijing;Boxing Men's Middleweight;
5474;Dmitry Sergeyevich Asanov;M;20.0;176.0;56.0;Belarus;BLR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Bantamweight;
5510;Daniel Asenov;M;19.0;163.0;52.0;Bulgaria;BUL;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Flyweight;
5543;Mohamed Asheri;M;29.0;170.0;60.0;Iran;IRI;2004 Summer;2004;Summer;Athina;Boxing Men's Lightweight;
5545;Qais Dad Ashfaq;M;23.0;170.0;56.0;Great Britain;GBR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Bantamweight;
5587;Jackson Asiku;M;21.0;160.0;51.0;Uganda;UGA;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;
5625;Fuad Aslanov;M;21.0;175.0;74.0;Azerbaijan;AZE;2004 Summer;2004;Summer;Athina;Boxing Men's Flyweight;Bronze
5632;Brahim Asloum;M;21.0;165.0;48.0;France;FRA;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Flyweight;Gold
5633;Rdouane Asloum;M;23.0;165.0;48.0;France;FRA;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;
5778;Abbos Atayev;M;22.0;186.0;75.0;Uzbekistan;UZB;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;
5778;Abbos Atayev;M;26.0;186.0;75.0;Uzbekistan;UZB;2012 Summer;2012;Summer;London;Boxing Men's Middleweight;Bronze
5958;Azea Augustama;M;25.0;180.0;81.0;Haiti;HAI;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;
5960;Celestin Augustin;M;29.0;160.0;51.0;Madagascar;MAD;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;
6055;Aram Avagyan;M;25.0;173.0;56.0;Armenia;ARM;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Bantamweight;
6110;Ceiber David vila Segura;M;27.0;162.0;49.0;Colombia;COL;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Flyweight;
6223;Seluk Aydn;M;20.0;177.0;60.0;Turkey;TUR;2004 Summer;2004;Summer;Athina;Boxing Men's Lightweight;
6269;David Valeryevich Ayrapetyan;M;24.0;158.0;49.0;Russia;RUS;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
6269;David Valeryevich Ayrapetyan;M;28.0;158.0;49.0;Russia;RUS;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;Bronze
6362;Mohamed Azzaoui;M;24.0;182.0;91.0;Algeria;ALG;2000 Summer;2000;Summer;Sydney;Boxing Men's Heavyweight;
6365;Rachid Azzedine;M;29.0;172.0;60.0;France;FRA;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;
6402;Baatarskhiin Chinzorig;M;24.0;174.0;64.0;Mongolia;MGL;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Welterweight;
6538;Hovhannes Bachkov;M;23.0;173.0;64.0;Armenia;ARM;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Welterweight;
6633;Imre Balzs Bacskai;M;28.0;177.0;72.0;Hungary;HUN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Welterweight;
6717;Bae Jin-Seok;M;21.0;175.0;67.0;South Korea;KOR;2000 Summer;2000;Summer;Sydney;Boxing Men's Welterweight;
6733;Baek Jong-Seop;M;24.0;172.0;60.0;South Korea;KOR;2004 Summer;2004;Summer;Athina;Boxing Men's Lightweight;
6733;Baek Jong-Seop;M;28.0;172.0;60.0;South Korea;KOR;2008 Summer;2008;Summer;Beijing;Boxing Men's Lightweight;
6788;Prviz Barov;M;22.0;177.0;69.0;Azerbaijan;AZE;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Welterweight;
7102;Hosam Bakr Hosam Abdin;M;22.0;178.0;69.0;Egypt;EGY;2008 Summer;2008;Summer;Beijing;Boxing Men's Welterweight;
7102;Hosam Bakr Hosam Abdin;M;30.0;178.0;69.0;Egypt;EGY;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Middleweight;
7126;Georgiy Ruslanovich Balakshin;M;24.0;161.0;51.0;Russia;RUS;2004 Summer;2004;Summer;Athina;Boxing Men's Flyweight;
7126;Georgiy Ruslanovich Balakshin;M;28.0;161.0;51.0;Russia;RUS;2008 Summer;2008;Summer;Beijing;Boxing Men's Flyweight;Bronze
7136;Andrey Vladimirovich Balanov;M;32.0;174.0;69.0;Russia;RUS;2008 Summer;2008;Summer;Beijing;Boxing Men's Welterweight;
7208;Carlos Zenon Balderas, Jr.;M;19.0;175.0;60.0;United States;USA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;
7291;Ibrahim Balla;M;21.0;173.0;;Australia;AUS;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;
7334;Ramazan Balliolu;M;21.0;170.0;48.0;Turkey;TUR;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Flyweight;
7337;Hermensen Ballo Ballo;M;29.0;160.0;51.0;Indonesia;INA;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;
7356;Vilmos Balog;M;29.0;180.0;69.0;Hungary;HUN;2004 Summer;2004;Summer;Athina;Boxing Men's Welterweight;
7422;Kroly Balzsay;M;21.0;183.0;77.0;Hungary;HUN;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Middleweight;
7422;Kroly Balzsay;M;25.0;183.0;77.0;Hungary;HUN;2004 Summer;2004;Summer;Athina;Boxing Men's Middleweight;
7471;Andreia Bandeira;F;29.0;169.0;75.0;Brazil;BRA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Middleweight;
7582;Carlos Delvis Banteux Surez;M;21.0;174.0;69.0;Cuba;CUB;2008 Summer;2008;Summer;Beijing;Boxing Men's Welterweight;Silver
7900;Ahmed Al-Barki;M;32.0;;81.0;Morocco;MAR;2012 Summer;2012;Summer;London;Boxing Men's Light-Heavyweight;
7967;"Patrick Gerard ""Paddy"" Barnes";M;21.0;163.0;49.0;Ireland;IRL;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;Bronze
7967;"Patrick Gerard ""Paddy"" Barnes";M;25.0;163.0;49.0;Ireland;IRL;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;Bronze
7967;"Patrick Gerard ""Paddy"" Barnes";M;29.0;163.0;49.0;Ireland;IRL;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Flyweight;
8016;Ottavio Barone;M;25.0;175.0;75.0;Italy;ITA;2000 Summer;2000;Summer;Sydney;Boxing Men's Middleweight;
8125;Mark Anthony Barriga;M;19.0;157.0;48.0;Philippines;PHI;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;
8157;"Laudelino Jos ""Lino"" de Barros";M;25.0;182.0;81.0;Brazil;BRA;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Heavyweight;
8270;Yan Barthelem Varela;M;24.0;172.0;48.0;Cuba;CUB;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;Gold
8310;Wojciech Stanisaw Bartnik;M;32.0;182.0;91.0;Poland;POL;2000 Summer;2000;Summer;Sydney;Boxing Men's Heavyweight;
8436;Aliasker Bashirov;M;25.0;180.0;69.0;Turkmenistan;TKM;2004 Summer;2004;Summer;Athina;Boxing Men's Welterweight;
8436;Aliasker Bashirov;M;29.0;180.0;69.0;Turkmenistan;TKM;2008 Summer;2008;Summer;Beijing;Boxing Men's Welterweight;
8596;Bijan Batmani;M;27.0;164.0;57.0;Iran;IRI;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;
8611;Thato Batshegi;M;20.0;176.0;57.0;Botswana;BOT;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;
8672;Mathieu Albert Daniel Bauderlique;M;27.0;185.0;81.0;France;FRA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Heavyweight;Bronze
8999;Mhmmd bdlhmidov;M;25.0;;;Azerbaijan;AZE;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;
9015;"Daniel ""Dan"" Beahan";M;24.0;188.0;93.0;Australia;AUS;2008 Summer;2008;Summer;Beijing;Boxing Men's Super-Heavyweight;
9125;Jrmy Beccu;M;21.0;165.0;49.0;France;FRA;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;
9270;Pl Bedk;M;18.0;156.0;52.0;Hungary;HUN;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;
9270;Pl Bedk;M;22.0;156.0;52.0;Hungary;HUN;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
9271;Zsolt Bedk;M;20.0;163.0;56.0;Hungary;HUN;2004 Summer;2004;Summer;Athina;Boxing Men's Bantamweight;
9468;Cristian Bejarano Bentez;M;19.0;170.0;60.0;Mexico;MEX;2000 Summer;2000;Summer;Sydney;Boxing Men's Lightweight;Bronze
9529;Hadj Bel Kheir;M;27.0;164.0;57.0;Algeria;ALG;2004 Summer;2004;Summer;Athina;Boxing Men's Featherweight;
9774;Vasile Belous;M;23.0;180.0;69.0;Moldova;MDA;2012 Summer;2012;Summer;London;Boxing Men's Welterweight;
9823;Anastasiya Yevgenyevna Belyakova;F;23.0;173.0;60.0;Russia;RUS;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Lightweight;Bronze
9916;Naoufel Ben Rabah;M;22.0;170.0;60.0;Tunisia;TUN;2000 Summer;2000;Summer;Sydney;Boxing Men's Lightweight;
9966;Reda Benbaziz;M;22.0;175.0;60.0;Algeria;ALG;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;
9968;Abdelhafid Benchabla;M;21.0;184.0;81.0;Algeria;ALG;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;
9968;Abdelhafid Benchabla;M;25.0;184.0;81.0;Algeria;ALG;2012 Summer;2012;Summer;London;Boxing Men's Light-Heavyweight;
9968;Abdelhafid Benchabla;M;29.0;184.0;81.0;Algeria;ALG;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Heavyweight;
10179;Michael I. Bennett;M;29.0;183.0;90.0;United States;USA;2000 Summer;2000;Summer;Sydney;Boxing Men's Heavyweight;
10591;Denys Yuriyovych Berinchyk;M;24.0;170.0;64.0;Ukraine;UKR;2012 Summer;2012;Summer;London;Boxing Men's Light-Welterweight;Silver
10646;Eduard Johan Bermdez Salas;M;23.0;161.0;48.0;Venezuela;VEN;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
10659;Mikhail Adamovich Bernadsky;M;27.0;165.0;57.0;Belarus;BLR;2004 Summer;2004;Summer;Athina;Boxing Men's Featherweight;
10877;Andr Mike Berto;M;20.0;175.0;69.0;Haiti;HAI;2004 Summer;2004;Summer;Athina;Boxing Men's Welterweight;
11037;Artur Asilbekovich Beterbiyev;M;23.0;184.0;81.0;Russia;RUS;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;
11037;Artur Asilbekovich Beterbiyev;M;27.0;184.0;81.0;Russia;RUS;2012 Summer;2012;Summer;London;Boxing Men's Heavyweight;
11064;Daniel Betti;M;26.0;185.0;91.0;Italy;ITA;2004 Summer;2004;Summer;Athina;Boxing Men's Heavyweight;
11185;Jai Bhagwan;M;27.0;;;India;IND;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;
11310;Vidas Biiulaitis;M;29.0;170.0;57.0;Lithuania;LTU;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;
11457;Sakio Bika Mbah;M;21.0;182.0;71.0;Cameroon;CMR;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Middleweight;
11479;Suleiman Wanjau Bilali;M;22.0;154.0;48.0;Kenya;KEN;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Flyweight;
11479;Suleiman Wanjau Bilali;M;30.0;154.0;48.0;Kenya;KEN;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
11624;"Artur ""Art"" Binkowski";M;25.0;185.0;91.0;Canada;CAN;2000 Summer;2000;Summer;Sydney;Boxing Men's Super-Heavyweight;
11747;Vctor Jos Bisbal Meleno;M;24.0;194.0;104.0;Puerto Rico;PUR;2004 Summer;2004;Summer;Athina;Boxing Men's Super-Heavyweight;
11870;"Movladdin ""Arthur"" Biyarslanov";M;21.0;174.0;64.0;Canada;CAN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Welterweight;
12052;Willy Blain;M;22.0;175.0;63.0;France;FRA;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Welterweight;
12052;Willy Blain;M;26.0;175.0;63.0;France;FRA;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Welterweight;
12101;Leandro Yamil Blanc;M;23.0;156.0;49.0;Argentina;ARG;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Flyweight;
12121;Alfonso Blanco Parra;M;22.0;181.0;78.0;Venezuela;VEN;2008 Summer;2008;Summer;Beijing;Boxing Men's Middleweight;
12272;Hichem Blida;M;26.0;172.0;54.0;Algeria;ALG;2000 Summer;2000;Summer;Sydney;Boxing Men's Bantamweight;
12477;Ovidiu Tiberiu Bobrnat;M;22.0;176.0;60.0;Romania;ROU;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;
12751;Patrick Ssali Bogere;M;22.0;187.0;64.0;Sweden;SWE;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Welterweight;
12894;Francisco Bojado Arvalos;M;17.0;167.0;57.0;Mexico;MEX;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;
13049;Nestor Bolum;M;19.0;162.0;54.0;Nigeria;NGR;2004 Summer;2004;Summer;Athina;Boxing Men's Bantamweight;
